"구분",화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치년도,위도,경도,데이터기준일자
"공중화장실",한국교통연구원(시험5동),경기도 고양시 일산서구 고양대로 315 (대화동),경기도 고양시 일산서구 대화동 2311,N,2,3,0,0,0,0,5,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6721145,126.7395484,2019-01-02
"공중화장실",고양 꽃전시관,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906,N,15,19,1,0,0,0,18,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66444643,126.7604431,2019-01-02
"공중화장실",신풍 플로스타,경기도 고양시 일산동구 호수로 646-30 (장항동),경기도 고양시 일산동구 장항동 756-1,N,23,23,0,0,0,0,23,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.659971,126.768101,2019-01-02
"공중화장실",신우주유소,경기도 고양시 일산동구 고양대로 952,경기도 고양시 일산동구 식사동 838-7,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6761281,126.799858,2019-01-02
"공중화장실",신우에너지,경기도 고양시 일산동구 고양대로 1026 (식사동),경기도 고양시 일산동구 식사동 861-1,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.672511,126.806601,2019-01-02
"공중화장실",신신주유소,경기도 고양시 일산동구 백마로 32 (장항동),경기도 고양시 일산동구 장항동 541-6,Y,0,2,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.642341,126.7606274,2019-01-02
"공중화장실",신세계주유소,경기도 고양시 일산동구 호수로 453 (백석동),경기도 고양시 일산동구 백석동 1460,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64422503,126.7770963,2019-01-02
"공중화장실",신성프라자,경기도 고양시 일산동구 숲속마을로 48 (풍동),경기도 고양시 일산동구 풍동 1280,N,14,13,7,0,0,0,14,7,0,경기도 고양시 일산동구청,,09:00~18:00,,37.667411,126.797901,2019-01-02
"공중화장실",신도시주유소,경기도 고양시 일산동구 백마로 495 (풍동),경기도 고양시 일산동구 풍동 148-2,N,2,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66285306,126.803058,2019-01-02
"공중화장실",식사동,경기도 고양시 일산동구 고양대로1037번길 62 (식사동),경기도 고양시 일산동구 식사동 632,N,3,4,1,0,0,0,3,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.674091,,2019-01-02
"공중화장실",홀트학교(야외화장실),"경기도 고양시 일산서구 탄현로 42 (탄현동,(야외화장실))",경기도 고양시 일산서구 탄현동 41-1,N,2,4,1,0,0,0,3,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.69524843,126.7747712,2019-01-02
"공중화장실",홀트학교(기숙사),"경기도 고양시 일산서구 탄현로 42 (탄현동,(기숙사))",경기도 고양시 일산서구 탄현동 41-1,N,3,2,3,0,0,0,2,2,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.69524843,126.7747712,2019-01-02
"공중화장실",탄현운성주유소,,경기도 고양시 일산서구 탄현동42-3,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6937387,126.7730342,2019-01-02
"공중화장실",현산중학교,경기도 고양시 일산서구 일청로 85 (일산동),경기도 고양시 일산서구 일산동 1915,N,42,42,10,0,0,0,62,10,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6912755,126.7740031,2019-01-02
"공중화장실",고양시장애인종합복지관,경기도 고양시 일산서구 탄현로 139 (탄현동),경기도 고양시 일산서구 탄현동 111-1,N,8,16,4,0,0,0,8,4,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.703222,126.7645776,2019-01-02
"공중화장실",호곡초등학교,경기도 고양시 일산서구 탄현로 109 (탄현동),경기도 고양시 일산서구 탄현동 117-1,N,25,30,0,0,0,0,45,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.7011145,126.7667977,2019-01-02
"공중화장실",휴엔코아,경기도 고양시 일산서구 일현로 123 (탄현동),경기도 고양시 일산서구 탄현동 139-32,N,10,10,0,0,0,0,10,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6979188,126.7654878,2019-01-02
"공중화장실",월드스타프라자,경기도 고양시 일산서구 일현로 89 (탄현동),경기도 고양시 일산서구 탄현동 142-60,N,1,2,1,0,0,0,1,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6949399,126.7644223,2019-01-02
"공중화장실",동화프라자,경기도 고양시 일산서구 홀트로 66 (탄현동),경기도 고양시 일산서구 탄현동 1491-5,N,10,5,0,0,0,0,10,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6947958,126.771761,2019-01-02
"공중화장실",대림프라자,경기도 고양시 일산서구 일현로41번길 8-1 (탄현동),경기도 고양시 일산서구 탄현동 1560-6,N,2,4,2,0,0,0,2,2,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6912484,126.7621029,2019-01-02
"공중화장실",정발상가,경기도 고양시 일산서구 일산로 580 (일산동),경기도 고양시 일산서구 일산동 1065,N,8,8,0,0,0,0,8,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6796516,126.7641578,2019-01-02
"공중화장실",롯데프라자,경기도 고양시 일산서구 일산로 579 (일산동),경기도 고양시 일산서구 일산동 1059-1,N,8,7,1,0,0,0,9,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6790673,126.7639646,2019-01-02
"공중화장실",오렌지주유소,경기도 고양시 일산동구 백마로 49 (장항동),경기도 고양시 일산동구 장항동 541-16,Y,0,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64390832,126.7607583,2019-01-02
"공중화장실",영에버골프연습장,경기도 고양시 일산동구 성석로 62 (중산동),경기도 고양시 일산동구 중산동 4-2,N,3,4,0,0,0,0,5,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6849275,126.7928598,2019-01-02
"공중화장실",엔트리원 프라자,경기도 고양시 일산동구 고봉로 32-6 (장항동),경기도 고양시 일산동구 장항동 736,N,6,10,0,0,0,0,8,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6645613,126.7656154,2019-01-02
"공중화장실",엔담프라자,경기도 고양시 일산동구 무궁화로 31-17 (장항동),경기도 고양시 일산동구 장항동 735,N,10,14,0,0,0,0,14,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6632377,126.7669479,2019-01-02
"공중화장실",양우로데오시티플러스,경기도 고양시 일산동구 무궁화로 7-45 (장항동),경기도 고양시 일산동구 장항동 746-1,N,2,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6634664,126.7641818,2019-01-02
"공중화장실",필리핀참전비,경기도 고양시 덕양구 대양로 5,경기도 고양시 덕양구 관산동 산97-4,N,3,6,1,0,0,0,7,1,0,경기도 고양시 덕양구청,031-8075-5244,00:00~24:00,,37.6885013,126.8734188,2019-01-02
"공중화장실",한라프라자,경기도 고양시 일산서구 대산로 219 (대화동),경기도 고양시 일산서구 대화동 2142-1,N,10,10,0,0,0,0,10,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6783879,126.7541907,2019-01-02
"공중화장실",다산스카이빌,경기도 고양시 일산서구 중앙로 1560 (대화동),경기도 고양시 일산서구 대화동 2203-3,N,10,15,0,0,0,0,10,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6760553,126.748644,2019-01-02
"공중화장실",탄현동,경기도 고양시 일산서구 홀트로 36 (탄현동),경기도 고양시 일산서구 탄현동 1488-3,N,6,9,0,0,0,0,7,0,1,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6943171,126.7684109,2019-01-02
"공중화장실",킨텍스프라자,경기도 고양시 일산서구 중앙로 1573 (대화동),경기도 고양시 일산서구 대화동 2220-1,N,18,20,1,0,0,0,22,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6759509,126.747021,2019-01-02
"공중화장실",씨티타워,경기도 고양시 일산서구 중앙로 1559 (대화동),경기도 고양시 일산서구 대화동 2222-3,N,20,29,0,0,0,0,20,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6754165,126.7482063,2019-01-02
"공중화장실",한국건설기술연구원(본관동),경기도 고양시 일산서구 고양대로 283 (대화동),경기도 고양시 일산서구 대화동 2311-1,N,17,23,0,0,0,0,11,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.66923813,126.7393363,2019-01-02
"공중화장실",가좌고등학교,경기도 고양시 일산서구 가좌1로 43 (가좌동),,N,40,50,0,0,0,0,90,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6880283,126.7201874,2019-01-02
"공중화장실",회화나무화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906,N,2,2,1,0,1,0,8,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66444643,126.7604431,2019-01-02
"공중화장실",호수빌딩,경기도 고양시 일산동구 정발산로 23 (장항동),경기도 고양시 일산동구 장항동 862-1,N,13,18,0,0,0,0,14,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.656716,126.7713382,2019-01-02
"공중화장실",호수광장테마빌딩,경기도 고양시 일산동구 중앙로1261번길 19 (장항동),경기도 고양시 일산동구 장항동 857,N,7,11,0,0,0,0,14,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6582791,126.7726707,2019-01-02
"공중화장실",행복가득한주유소,경기도 고양시 일산동구 성현로 58 (성석동),경기도 고양시 일산동구 성석동 984-11,Y,0,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.7078664,126.7929139,2019-01-02
"공중화장실",한신메트로폴리스,경기도 고양시 일산동구 중앙로1261번길 77 (장항동),경기도 고양시 일산동구 장항동 864-2,N,29,39,0,0,0,0,29,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6572139,126.7697954,2019-01-02
"공중화장실",한라밀라트 B동,경기도 고양시 일산동구 무궁화로 11 (장항동),경기도 고양시 일산동구 장항동 742-1,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66187699,126.7659005,2019-01-02
"공중화장실",동문굿모닝힐 1 101동,경기도 고양시 일산동구 장백로 10 (백석동),경기도 고양시 일산동구 백석동 1301,N,2,4,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6402957,126.7904008,2019-01-02
"공중화장실",동국대병원,경기도 고양시 일산동구 동국로 27 (식사동),경기도 고양시 일산동구 식사동 814,N,195,80,15,0,0,0,227,15,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6764022,126.8055658,2019-01-02
"공중화장실",고양종합운동장,경기도 고양시 일산서구 중앙로 1601 (대화동),경기도 고양시 일산서구 대화동 2320,N,95,331,0,0,0,0,199,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6764217,126.7430656,2019-01-02
"공중화장실",일산그린주유소,경기도 고양시 일산동구 고봉로 282 (중산동),경기도 고양시 일산동구 중산동 1662-2,Y,0,2,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.68438535,126.7780917,2019-01-02
"공중화장실",일산경찰방범순찰,경기도 고양시 일산동구 중앙로 1338 (정발산동),경기도 고양시 일산동구 장항동 725,N,3,4,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6650262,126.7695492,2019-01-02
"공중화장실",일산건강병원,경기도 고양시 일산동구 고양대로 1061 (식사동),경기도 고양시 일산동구 식사동 596-1,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.67051983,126.8104099,2019-01-02
"공중화장실",일산4우체국,"경기도 고양시 일산동구 일산로 425 (정발산동,(정발산동 우체국 ))",경기도 고양시 일산동구 정발산동 1206,N,0,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6723645,126.7790887,2019-01-02
"개방화장실",이스턴시티,경기도 고양시 일산동구 정발산로 38 (장항동),경기도 고양시 일산동구 장항동 855,N,39,51,0,0,0,0,52,0,0,경기도 고양시 일산동구청,,연중무휴,,37.6567123,126.7731514,2019-01-02
"공중화장실",이레21 빌딩,경기도 고양시 일산동구 중앙로1275번길 38-5 (장항동),경기도 고양시 일산동구 장항동 770-2,N,9,15,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6594603,126.7703823,2019-01-02
"공중화장실",레이크 하임,경기도 고양시 일산동구 중앙로 1055 (백석동),경기도 고양시 일산동구 백석동 1332-1,N,4,4,0,0,0,0,6,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64369456,126.7864661,2019-01-02
"공중화장실",라페스타 F동,경기도 고양시 일산동구 무궁화로 20-11 (장항동),경기도 고양시 일산동구 장항동 761,N,6,10,0,0,0,0,11,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66183338,126.7675417,2019-01-02
"공중화장실",라페스타 C동,경기도 고양시 일산동구 무궁화로 32-34 (장항동),경기도 고양시 일산동구 장항동 764,N,10,13,0,0,0,0,12,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66132049,126.768799,2019-01-02
"공중화장실",라고프라자,경기도 고양시 일산동구 중앙로1261번길 19 (장항동),경기도 고양시 일산동구 장항동 857-1,N,20,27,0,0,0,0,26,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.65826826,126.7726571,2019-01-02
"공중화장실",두루미화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906,N,2,5,1,0,0,0,2,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66444643,126.7604431,2019-01-02
"개방화장실",더루벤스카운티,경기도 고양시 일산동구 장백로 19,경기도 고양시 일산동구 백석동 1313,N,2,3,0,0,0,0,5,0,0,경기도 고양시 일산동구청,,연중무휴,,37.64017486,126.7892135,2019-01-02
"공중화장실",대우로얄마트,경기도 고양시 일산동구 중앙로 1129 (장항동),경기도 고양시 일산동구 장항동 902,N,16,24,1,0,0,0,20,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64876731,126.7797252,2019-01-02
"공중화장실",대산타운,경기도 고양시 일산동구 중산로157번길 49 (중산동),경기도 고양시 일산동구 중산동 1666-4,N,8,10,5,0,0,0,12,5,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6840379,126.7791991,2019-01-02
"공중화장실",다인타운,경기도 고양시 일산동구 숲속마을1로 26 (풍동),경기도 고양시 일산동구 풍동 1293,N,8,12,0,0,0,0,12,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.663423,126.7990896,2019-01-02
"공중화장실",형진에너지,경기도 고양시 일산동구 고봉로819번길 8 (설문동),경기도 고양시 일산동구 설문동 590-2,Y,0,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.7264826,126.7982842,2019-01-02
"공중화장실",현대프라자,경기도 고양시 일산동구 숲속마을로 36 (풍동),경기도 고양시 일산동구 풍동 1279-3,N,14,19,5,0,0,0,14,5,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6673805,126.7993782,2019-01-02
"공중화장실",현대오일뱅크㈜,경기도 고양시 일산동구 일산로 144 (백석동),경기도 고양시 일산동구 백석동 1142,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6497431,126.7931389,2019-01-02
"공중화장실",현대밀라트2차 B동,경기도 고양시 일산동구 중앙로 1005 (백석동),경기도 고양시 일산동구 백석동 1300,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64039763,126.7908626,2019-01-02
"공중화장실",현대밀라트 A동,경기도 고양시 일산동구 경의로 47 (백석동),경기도 고양시 일산동구 백석동 1299,N,2,4,0,0,0,0,5,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.639793,126.7913355,2019-01-02
"공중화장실",한경(알파휘트니스센터),경기도 고양시 일산동구 장백로 86 (백석동),경기도 고양시 일산동구 백석동 1335-2,N,2,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6447468,126.7844643,2019-01-02
"공중화장실",홀트학교(초등부 A),"경기도 고양시 일산서구 탄현로 42 (탄현동,(초등부A))",경기도 고양시 일산서구 탄현동 41-1,N,5,1,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.69524843,126.7747712,2019-01-02
"공중화장실",삼일주유소,경기도 고양시 일산동구 견달산로 252 (식사동),경기도 고양시 일산동구 식사동 1149,Y,0,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6884032,126.8201236,2019-01-02
"개방화장실",삼성화재사옥,경기도 고양시 일산동구 중앙로 1161 (장항동),경기도 고양시 일산동구 장항동 896-2,N,22,34,1,0,0,0,34,1,0,경기도 고양시 일산동구청,,연중무휴,,37.6505266,126.7781426,2019-01-02
